date,location,commodity,unit,price
2022-01-15,Comilla,Lentils (masur),KG,91.13
2022-01-15,Cox'S Bazar,Wheat flour,KG,44.0
2022-01-15,Feni,Wheat flour,KG,41.22
2022-01-15,Feni,Lentils (masur),KG,97.36
2022-01-15,Khagrachhari,Wheat flour,KG,37.0
2022-01-15,Lakshmipur,Wheat flour,KG,44.82
2022-01-15,Noakhali,Rice (coarse),KG,45.44
2022-01-15,Rangamati,Wheat flour,KG,41.0
2022-01-15,Rangamati,Oil (palm),L,131.26
2022-01-15,Dhaka,Wheat flour,KG,42.5
2022-01-15,Faridpur,Wheat flour,KG,40.25
2022-01-15,Faridpur,Oil (palm),L,135.73
2022-01-15,Gazipur,Wheat flour,KG,46.5
2022-01-15,Gazipur,Lentils (masur),KG,98.87
2022-01-15,Kishoreganj,Lentils (masur),KG,94.45
2022-01-15,Manikganj,Lentils (masur),KG,94.01
2022-01-15,Munshiganj,Wheat flour,KG,43.18
2022-01-15,Munshiganj,Lentils (masur),KG,92.34
2022-01-15,Narsingdi,Wheat flour,KG,39.0
2022-01-15,Rajbari,Wheat flour,KG,40.24
2022-01-15,Shariatpur,Wheat flour,KG,39.0
2022-01-15,Shariatpur,Oil (palm),L,131.0
2022-01-15,Shariatpur,Lentils (masur),KG,79.31
2022-01-15,Tangail,Oil (palm),L,132.05
2022-01-15,Bagerhat,Rice (coarse),KG,39.0
2022-01-15,Bagerhat,Wheat flour,KG,39.0
2022-01-15,Bagerhat,Oil (palm),L,133.17
2022-01-15,Bagerhat,Lentils (masur),KG,91.0
2022-01-15,Jessore,Oil (palm),L,133.75
2022-01-15,Jhenaidah,Rice (coarse),KG,41.5
2022-01-15,Khulna,Wheat flour,KG,40.17
2022-01-15,Khulna,Lentils (masur),KG,95.5
2022-01-15,Kushtia,Wheat flour,KG,39.56
2022-01-15,Kushtia,Oil (palm),L,134.96
2022-01-15,Magura,Wheat flour,KG,40.65
2022-01-15,Magura,Lentils (masur),KG,97.5
2022-01-15,Narail,Wheat flour,KG,44.42
2022-01-15,Narail,Oil (palm),L,131.55
2022-01-15,Satkhira,Rice (coarse),KG,43.5
2022-01-15,Satkhira,Wheat flour,KG,36.36
2022-01-15,Satkhira,Lentils (masur),KG,90.57
2022-01-15,Jamalpur,Oil (palm),L,131.66
2022-01-15,Mymensingh,Oil (palm),L,129.01
2022-01-15,Netrakona,Oil (palm),L,138.79
2022-01-15,Netrakona,Lentils (masur),KG,98.11
2022-01-15,Sherpur,Oil (palm),L,135.54
2022-01-15,Joypurhat,Wheat flour,KG,34.5
2022-01-15,Joypurhat,Oil (palm),L,130.19
2022-01-15,Joypurhat,Lentils (masur),KG,79.0
2022-01-15,Naogaon,Oil (palm),L,129.04
2022-01-15,Nawabganj,Rice (coarse),KG,40.31
2022-01-15,Nawabganj,Wheat flour,KG,39.0
2022-01-15,Nawabganj,Oil (palm),L,128.66
2022-01-15,Nawabganj,Lentils (masur),KG,76.36
2022-01-15,Pabna,Wheat flour,KG,35.5
2022-01-15,Rajshahi,Rice (coarse),KG,44.5
2022-01-15,Rajshahi,Lentils (masur),KG,95.11
2022-01-15,Sirajganj,Rice (coarse),KG,43.0
2022-01-15,Sirajganj,Wheat flour,KG,42.0
2022-01-15,Sirajganj,Lentils (masur),KG,90.82
2022-01-15,Dinajpur,Rice (coarse),KG,42.34
2022-01-15,Dinajpur,Oil (palm),L,132.34
2022-01-15,Dinajpur,Lentils (masur),KG,94.65
2022-01-15,Gaibandha,Oil (palm),L,131.77
2022-01-15,Kurigram,Wheat flour,KG,46.0
2022-01-15,Kurigram,Oil (palm),L,136.55
2022-01-15,Lalmonirhat,Oil (palm),L,129.49
2022-01-15,Nilphamari,Wheat flour,KG,37.23
2022-01-15,Nilphamari,Oil (palm),L,128.6
2022-01-15,Rangpur,Wheat flour,KG,40.72
2022-01-15,Rangpur,Oil (palm),L,130.01
2022-01-15,Habiganj,Oil (palm),L,137.5
2022-01-15,Maulvibazar,Wheat flour,KG,49.0
2022-01-15,Maulvibazar,Oil (palm),L,140.6
2022-01-15,Sunamganj,Wheat flour,KG,42.75
2022-01-15,Sunamganj,Oil (palm),L,130.42
2022-01-15,Sunamganj,Lentils (masur),KG,87.5
2022-01-15,Sylhet,Wheat flour,KG,41.75
2022-01-15,Sylhet,Lentils (masur),KG,97.47
2022-02-15,Barguna,Oil (palm),L,148.07
2022-02-15,Barguna,Lentils (masur),KG,97.54
2022-02-15,Barisal,Oil (palm),L,135.0
2022-02-15,Jhalokati,Lentils (masur),KG,98.0
2022-02-15,Jhalokati,Oil (palm),L,142.68
2022-02-15,Jhalokati,Lentils (masur),KG,97.5
2022-02-15,Pirojpur,Wheat flour,KG,41.0
2022-02-15,Pirojpur,Oil (palm),L,140.59
2022-02-15,Bandarban,Oil (palm),L,139.73
2022-02-15,Bandarban,Lentils (masur),KG,92.5
2022-02-15,Brahamanbaria,Wheat flour,KG,45.5
2022-02-15,Brahamanbaria,Lentils (masur),KG,93.79
2022-02-15,Chandpur,Wheat flour,KG,44.5
2022-02-15,Chittagong,Wheat flour,KG,45.64
2022-02-15,Chittagong,Oil (palm),L,140.98
2022-02-15,Comilla,Wheat flour,KG,41.0
2022-02-15,Comilla,Oil (palm),L,139.3
2022-02-15,Comilla,Lentils (masur),KG,93.93
2022-02-15,Cox'S Bazar,Wheat flour,KG,44.0
2022-02-15,Cox'S Bazar,Oil (palm),L,147.85
2022-02-15,Cox'S Bazar,Lentils (masur),KG,97.5
2022-02-15,Feni,Wheat flour,KG,42.53
2022-02-15,Feni,Lentils (masur),KG,97.65
2022-02-15,Khagrachhari,Wheat flour,KG,37.07
2022-02-15,Lakshmipur,Wheat flour,KG,46.53
2022-02-15,Lakshmipur,Oil (palm),L,146.04
2022-02-15,Noakhali,Rice (coarse),KG,45.5
2022-02-15,Noakhali,Wheat flour,KG,45.5
2022-02-15,Noakhali,Lentils (masur),KG,100.12
2022-02-15,Rangamati,Wheat flour,KG,41.97
2022-02-15,Rangamati,Oil (palm),L,141.24
2022-02-15,Dhaka,Wheat flour,KG,42.5
2022-02-15,Gazipur,Oil (palm),L,135.16
2022-02-15,Gopalganj,Oil (palm),L,147.68
2022-02-15,Kishoreganj,Wheat flour,KG,39.93
2022-02-15,Kishoreganj,Oil (palm),L,135.73
2022-02-15,Kishoreganj,Lentils (masur),KG,95.5
2022-02-15,Munshiganj,Wheat flour,KG,43.0
2022-02-15,Munshiganj,Lentils (masur),KG,92.54
2022-02-15,Narsingdi,Wheat flour,KG,39.0
2022-02-15,Rajbari,Wheat flour,KG,41.0
2022-02-15,Shariatpur,Wheat flour,KG,38.85
2022-02-15,Tangail,Oil (palm),L,145.78
2022-02-15,Bagerhat,Wheat flour,KG,39.0
2022-02-15,Bagerhat,Oil (palm),L,146.1
2022-02-15,Bagerhat,Lentils (masur),KG,93.75
2022-02-15,Chuadanga,Oil (palm),L,140.69
2022-02-15,Jessore,Lentils (masur),KG,96.68
2022-02-15,Jhenaidah,Rice (coarse),KG,41.5
2022-02-15,Khulna,Wheat flour,KG,39.77
2022-02-15,Khulna,Oil (palm),L,150.45
2022-02-15,Khulna,Lentils (masur),KG,97.53
2022-02-15,Kushtia,Wheat flour,KG,40.49
2022-02-15,Kushtia,Oil (palm),L,144.53
2022-02-15,Magura,Lentils (masur),KG,97.34
2022-02-15,Narail,Wheat flour,KG,44.51
2022-02-15,Narail,Oil (palm),L,141.16
2022-02-15,Satkhira,Rice (coarse),KG,43.72
2022-02-15,Satkhira,Wheat flour,KG,37.5
2022-02-15,Satkhira,Lentils (masur),KG,93.0
2022-02-15,Jamalpur,Lentils (masur),KG,97.14
2022-02-15,Mymensingh,Wheat flour,KG,37.2
2022-02-15,Mymensingh,Oil (palm),L,137.19
2022-02-15,Netrakona,Oil (palm),L,148.93
2022-02-15,Netrakona,Lentils (masur),KG,98.01
2022-02-15,Sherpur,Wheat flour,KG,42.86
2022-02-15,Sherpur,Oil (palm),L,139.62
2022-02-15,Joypurhat,Wheat flour,KG,34.5
2022-02-15,Joypurhat,Oil (palm),L,136.68
2022-02-15,Joypurhat,Lentils (masur),KG,79.0
2022-02-15,Naogaon,Wheat flour,KG,37.0
2022-02-15,Naogaon,Oil (palm),L,137.61
2022-02-15,Nawabganj,Rice (coarse),KG,39.0
2022-02-15,Nawabganj,Oil (palm),L,137.13
2022-02-15,Nawabganj,Lentils (masur),KG,81.86
2022-02-15,Rajshahi,Rice (coarse),KG,44.5
2022-02-15,Rajshahi,Wheat flour,KG,39.0
2022-02-15,Sirajganj,Rice (coarse),KG,43.02
2022-02-15,Sirajganj,Wheat flour,KG,42.04
2022-02-15,Dinajpur,Lentils (masur),KG,94.74
2022-02-15,Gaibandha,Oil (palm),L,141.52
2022-02-15,Kurigram,Wheat flour,KG,46.34
2022-02-15,Kurigram,Oil (palm),L,141.43
2022-02-15,Lalmonirhat,Oil (palm),L,137.33
2022-02-15,Lalmonirhat,Lentils (masur),KG,89.0
2022-02-15,Nilphamari,Wheat flour,KG,36.5
2022-02-15,Panchagarh,Oil (palm),L,143.35
2022-02-15,Rangpur,Wheat flour,KG,38.86
2022-02-15,Rangpur,Oil (palm),L,141.0
2022-02-15,Thakurgaon,Oil (palm),L,136.51
2022-02-15,Habiganj,Oil (palm),L,139.38
2022-02-15,Maulvibazar,Wheat flour,KG,47.45
2022-02-15,Sunamganj,Wheat flour,KG,43.5
2022-02-15,Sunamganj,Oil (palm),L,132.5
2022-02-15,Sunamganj,Lentils (masur),KG,87.5
2022-02-15,Sylhet,Wheat flour,KG,44.56
2022-02-15,Sylhet,Oil (palm),L,139.39
2022-02-15,Sylhet,Lentils (masur),KG,95.13
2022-03-15,Barguna,Oil (palm),L,158.92
2022-03-15,Barguna,Lentils (masur),KG,98.93
2022-03-15,Barisal,Oil (palm),L,136.37
2022-03-15,Jhalokati,Lentils (masur),KG,100.03
2022-03-15,Jhalokati,Wheat flour,KG,45.5
2022-03-15,Jhalokati,Oil (palm),L,152.5
2022-03-15,Jhalokati,Lentils (masur),KG,97.5
2022-03-15,Bandarban,Oil (palm),L,152.18
2022-03-15,Bandarban,Lentils (masur),KG,92.5
2022-03-15,Brahamanbaria,Wheat flour,KG,45.5
2022-03-15,Brahamanbaria,Lentils (masur),KG,94.5
2022-03-15,Chandpur,Wheat flour,KG,44.5
2022-03-15,Chittagong,Wheat flour,KG,44.0
2022-03-15,Chittagong,Oil (palm),L,147.53
2022-03-15,Comilla,Wheat flour,KG,41.0
2022-03-15,Comilla,Oil (palm),L,146.68
2022-03-15,Comilla,Lentils (masur),KG,95.26
2022-03-15,Cox'S Bazar,Wheat flour,KG,44.0
2022-03-15,Cox'S Bazar,Lentils (masur),KG,97.4
2022-03-15,Feni,Wheat flour,KG,42.26
2022-03-15,Feni,Lentils (masur),KG,99.0
2022-03-15,Khagrachhari,Wheat flour,KG,39.0
2022-03-15,Lakshmipur,Oil (palm),L,152.15
2022-03-15,Noakhali,Rice (coarse),KG,45.5
2022-03-15,Noakhali,Wheat flour,KG,45.5
2022-03-15,Noakhali,Lentils (masur),KG,102.27
2022-03-15,Rangamati,Wheat flour,KG,43.03
2022-03-15,Dhaka,Wheat flour,KG,42.91
2022-03-15,Faridpur,Oil (palm),L,155.09
2022-03-15,Gazipur,Wheat flour,KG,46.5
2022-03-15,Gazipur,Oil (palm),L,143.5
2022-03-15,Gazipur,Lentils (masur),KG,99.0
2022-03-15,Gopalganj,Oil (palm),L,156.03
2022-03-15,Kishoreganj,Lentils (masur),KG,96.66
2022-03-15,Manikganj,Wheat flour,KG,42.9
2022-03-15,Munshiganj,Wheat flour,KG,43.0
2022-03-15,Munshiganj,Lentils (masur),KG,96.93
2022-03-15,Narsingdi,Wheat flour,KG,39.0
2022-03-15,Rajbari,Wheat flour,KG,41.0
2022-03-15,Shariatpur,Wheat flour,KG,40.58
2022-03-15,Tangail,Oil (palm),L,149.71
2022-03-15,Bagerhat,Wheat flour,KG,39.0
2022-03-15,Bagerhat,Oil (palm),L,154.77
2022-03-15,Bagerhat,Lentils (masur),KG,94.5
2022-03-15,Chuadanga,Oil (palm),L,149.37
2022-03-15,Jessore,Oil (palm),L,143.16
2022-03-15,Khulna,Wheat flour,KG,41.0
2022-03-15,Khulna,Oil (palm),L,155.21
2022-03-15,Khulna,Lentils (masur),KG,95.7
2022-03-15,Magura,Wheat flour,KG,40.69
2022-03-15,Magura,Lentils (masur),KG,94.11
2022-03-15,Narail,Wheat flour,KG,43.99
2022-03-15,Narail,Oil (palm),L,148.62
2022-03-15,Satkhira,Rice (coarse),KG,44.15
2022-03-15,Satkhira,Wheat flour,KG,37.5
2022-03-15,Satkhira,Oil (palm),L,144.48
2022-03-15,Satkhira,Lentils (masur),KG,93.0
2022-03-15,Jamalpur,Oil (palm),L,145.25
2022-03-15,Jamalpur,Lentils (masur),KG,97.46
2022-03-15,Mymensingh,Wheat flour,KG,41.0
2022-03-15,Mymensingh,Oil (palm),L,141.85
2022-03-15,Netrakona,Oil (palm),L,149.16
2022-03-15,Netrakona,Lentils (masur),KG,98.79
2022-03-15,Sherpur,Oil (palm),L,143.25
2022-03-15,Bogra,Oil (palm),L,144.68
2022-03-15,Joypurhat,Wheat flour,KG,34.5
2022-03-15,Joypurhat,Oil (palm),L,139.01
2022-03-15,Joypurhat,Lentils (masur),KG,83.68
2022-03-15,Naogaon,Wheat flour,KG,37.0
2022-03-15,Naogaon,Oil (palm),L,140.07
2022-03-15,Nawabganj,Rice (coarse),KG,39.23
2022-03-15,Nawabganj,Wheat flour,KG,39.21
2022-03-15,Nawabganj,Oil (palm),L,140.92
2022-03-15,Pabna,Wheat flour,KG,35.5
2022-03-15,Rajshahi,Rice (coarse),KG,44.5
2022-03-15,Rajshahi,Wheat flour,KG,39.0
2022-03-15,Sirajganj,Wheat flour,KG,42.78
2022-03-15,Sirajganj,Lentils (masur),KG,96.08
2022-03-15,Dinajpur,Rice (coarse),KG,40.52
2022-03-15,Dinajpur,Oil (palm),L,138.75
2022-03-15,Dinajpur,Lentils (masur),KG,95.5
2022-03-15,Gaibandha,Oil (palm),L,143.89
2022-03-15,Kurigram,Wheat flour,KG,47.5
2022-03-15,Kurigram,Oil (palm),L,147.21
2022-03-15,Lalmonirhat,Lentils (masur),KG,92.04
2022-03-15,Nilphamari,Wheat flour,KG,38.6
2022-03-15,Nilphamari,Oil (palm),L,145.65
2022-03-15,Rangpur,Oil (palm),L,153.91
2022-03-15,Thakurgaon,Oil (palm),L,142.22
2022-03-15,Thakurgaon,Lentils (masur),KG,95.5
2022-03-15,Habiganj,Wheat flour,KG,40.39
2022-03-15,Maulvibazar,Wheat flour,KG,44.84
2022-03-15,Maulvibazar,Oil (palm),L,149.53
2022-03-15,Sunamganj,Wheat flour,KG,44.02
2022-03-15,Sunamganj,Oil (palm),L,136.31
2022-03-15,Sunamganj,Lentils (masur),KG,89.44
2022-03-15,Sylhet,Lentils (masur),KG,92.96
2022-04-15,Barguna,Oil (palm),L,147.95
2022-04-15,Barguna,Lentils (masur),KG,99.0
2022-04-15,Barisal,Wheat flour,KG,43.58
2022-04-15,Barisal,Oil (palm),L,132.5
2022-04-15,Bhola,Lentils (masur),KG,99.0
2022-04-15,Jhalokati,Wheat flour,KG,41.0
2022-04-15,Jhalokati,Lentils (masur),KG,101.5
2022-04-15,Jhalokati,Oil (palm),L,155.94
2022-04-15,Jhalokati,Lentils (masur),KG,97.5
2022-04-15,Bandarban,Oil (palm),L,139.35
2022-04-15,Bandarban,Lentils (masur),KG,93.0
2022-04-15,Brahamanbaria,Wheat flour,KG,45.5
2022-04-15,Brahamanbaria,Oil (palm),L,129.5
2022-04-15,Brahamanbaria,Lentils (masur),KG,94.5
2022-04-15,Chandpur,Wheat flour,KG,44.5
2022-04-15,Chittagong,Wheat flour,KG,44.0
2022-04-15,Chittagong,Oil (palm),L,153.95
2022-04-15,Comilla,Wheat flour,KG,41.0
2022-04-15,Comilla,Oil (palm),L,143.46
2022-04-15,Comilla,Lentils (masur),KG,97.45
2022-04-15,Cox'S Bazar,Wheat flour,KG,44.0
2022-04-15,Cox'S Bazar,Oil (palm),L,152.91
2022-04-15,Feni,Lentils (masur),KG,99.0
2022-04-15,Khagrachhari,Wheat flour,KG,39.0
2022-04-15,Khagrachhari,Oil (palm),L,140.04
2022-04-15,Lakshmipur,Wheat flour,KG,43.5
2022-04-15,Lakshmipur,Oil (palm),L,141.98
2022-04-15,Noakhali,Wheat flour,KG,45.5
2022-04-15,Noakhali,Oil (palm),L,155.64
2022-04-15,Noakhali,Lentils (masur),KG,102.5
2022-04-15,Rangamati,Wheat flour,KG,43.47
2022-04-15,Dhaka,Wheat flour,KG,43.5
2022-04-15,Faridpur,Oil (palm),L,157.05
2022-04-15,Gazipur,Oil (palm),L,136.12
2022-04-15,Manikganj,Wheat flour,KG,43.5
2022-04-15,Manikganj,Lentils (masur),KG,96.31
2022-04-15,Munshiganj,Lentils (masur),KG,98.08
2022-04-15,Narsingdi,Wheat flour,KG,40.61
2022-04-15,Rajbari,Wheat flour,KG,41.0
2022-04-15,Shariatpur,Wheat flour,KG,43.0
2022-04-15,Tangail,Oil (palm),L,134.23
2022-04-15,Bagerhat,Wheat flour,KG,39.0
2022-04-15,Bagerhat,Oil (palm),L,156.34
2022-04-15,Bagerhat,Lentils (masur),KG,94.5
2022-04-15,Chuadanga,Oil (palm),L,152.66
2022-04-15,Jessore,Wheat flour,KG,41.29
2022-04-15,Jessore,Lentils (masur),KG,96.0
2022-04-15,Jhenaidah,Rice (coarse),KG,39.8
2022-04-15,Khulna,Wheat flour,KG,41.0
2022-04-15,Khulna,Oil (palm),L,142.04
2022-04-15,Kushtia,Wheat flour,KG,39.76
2022-04-15,Kushtia,Oil (palm),L,152.47
2022-04-15,Magura,Wheat flour,KG,41.0
2022-04-15,Narail,Wheat flour,KG,41.51
2022-04-15,Narail,Oil (palm),L,144.75
2022-04-15,Satkhira,Rice (coarse),KG,43.5
2022-04-15,Satkhira,Lentils (masur),KG,94.1
2022-04-15,Jamalpur,Oil (palm),L,151.83
2022-04-15,Jamalpur,Lentils (masur),KG,97.94
2022-04-15,Mymensingh,Wheat flour,KG,41.0
2022-04-15,Mymensingh,Oil (palm),L,143.02
2022-04-15,Netrakona,Oil (palm),L,153.62
2022-04-15,Netrakona,Lentils (masur),KG,98.67
2022-04-15,Sherpur,Wheat flour,KG,42.0
2022-04-15,Sherpur,Oil (palm),L,147.13
2022-04-15,Sherpur,Lentils (masur),KG,95.0
2022-04-15,Joypurhat,Wheat flour,KG,34.5
2022-04-15,Joypurhat,Lentils (masur),KG,89.0
2022-04-15,Naogaon,Wheat flour,KG,40.04
2022-04-15,Naogaon,Oil (palm),L,146.59
2022-04-15,Natore,Oil (palm),L,147.6
2022-04-15,Nawabganj,Rice (coarse),KG,38.49
2022-04-15,Nawabganj,Wheat flour,KG,42.0
2022-04-15,Nawabganj,Lentils (masur),KG,94.5
2022-04-15,Pabna,Wheat flour,KG,35.5
2022-04-15,Pabna,Oil (palm),L,152.35
2022-04-15,Rajshahi,Rice (coarse),KG,44.5
2022-04-15,Rajshahi,Wheat flour,KG,39.0
2022-04-15,Sirajganj,Wheat flour,KG,42.5
2022-04-15,Sirajganj,Oil (palm),L,149.62
2022-04-15,Sirajganj,Lentils (masur),KG,97.5
2022-04-15,Dinajpur,Oil (palm),L,147.7
2022-04-15,Dinajpur,Lentils (masur),KG,95.01
2022-04-15,Gaibandha,Oil (palm),L,147.25
2022-04-15,Kurigram,Wheat flour,KG,47.5
2022-04-15,Kurigram,Oil (palm),L,135.7
2022-04-15,Lalmonirhat,Oil (palm),L,145.51
2022-04-15,Lalmonirhat,Lentils (masur),KG,95.5
2022-04-15,Nilphamari,Wheat flour,KG,39.57
2022-04-15,Nilphamari,Oil (palm),L,142.1
2022-04-15,Rangpur,Wheat flour,KG,38.74
2022-04-15,Thakurgaon,Oil (palm),L,146.85
2022-04-15,Thakurgaon,Lentils (masur),KG,97.11
2022-04-15,Habiganj,Wheat flour,KG,41.0
2022-04-15,Habiganj,Oil (palm),L,147.5
2022-04-15,Maulvibazar,Oil (palm),L,150.5
2022-04-15,Maulvibazar,Lentils (masur),KG,102.5
2022-04-15,Sunamganj,Oil (palm),L,139.75
2022-04-15,Sylhet,Lentils (masur),KG,96.91
2022-05-15,Barguna,Oil (palm),L,174.5
2022-05-15,Barguna,Lentils (masur),KG,99.0
2022-05-15,Barisal,Rice (coarse),KG,42.5
2022-05-15,Barisal,Lentils (masur),KG,98.95
2022-05-15,Bhola,Lentils (masur),KG,99.52
2022-05-15,Jhalokati,Wheat flour,KG,45.62
2022-05-15,Jhalokati,Lentils (masur),KG,98.92
2022-05-15,Pirojpur,Wheat flour,KG,44.37
2022-05-15,Pirojpur,Oil (palm),L,168.46
2022-05-15,Bandarban,Wheat flour,KG,44.85
2022-05-15,Bandarban,Oil (palm),L,178.24
2022-05-15,Brahamanbaria,Oil (palm),L,165.4
2022-05-15,Brahamanbaria,Lentils (masur),KG,101.02
2022-05-15,Chandpur,Wheat flour,KG,48.52
2022-05-15,Chittagong,Wheat flour,KG,46.01
2022-05-15,Chittagong,Oil (palm),L,170.19
2022-05-15,Comilla,Wheat flour,KG,43.67
2022-05-15,Comilla,Oil (palm),L,167.72
2022-05-15,Comilla,Lentils (masur),KG,101.08
2022-05-15,Cox'S Bazar,Wheat flour,KG,43.69
2022-05-15,Cox'S Bazar,Oil (palm),L,173.42
2022-05-15,Feni,Rice (coarse),KG,45.2
2022-05-15,Feni,Oil (palm),L,164.74
2022-05-15,Feni,Lentils (masur),KG,103.56
2022-05-15,Khagrachhari,Rice (coarse),KG,37.0
2022-05-15,Khagrachhari,Wheat flour,KG,39.49
2022-05-15,Khagrachhari,Oil (palm),L,160.71
2022-05-15,Lakshmipur,Wheat flour,KG,49.9
2022-05-15,Noakhali,Oil (palm),L,165.32
2022-05-15,Noakhali,Lentils (masur),KG,105.04
2022-05-15,Rangamati,Rice (coarse),KG,45.0
2022-05-15,Rangamati,Oil (palm),L,167.08
2022-05-15,Rangamati,Lentils (masur),KG,97.5
2022-05-15,Dhaka,Rice (coarse),KG,47.2
2022-05-15,Dhaka,Wheat flour,KG,45.37
2022-05-15,Faridpur,Rice (coarse),KG,45.6
2022-05-15,Faridpur,Wheat flour,KG,44.8
2022-05-15,Faridpur,Oil (palm),L,178.55
2022-05-15,Gazipur,Rice (coarse),KG,50.2
2022-05-15,Gazipur,Wheat flour,KG,47.25
2022-05-15,Gazipur,Oil (palm),L,165.47
2022-05-15,Gazipur,Lentils (masur),KG,102.16
2022-05-15,Gopalganj,Oil (palm),L,175.23
2022-05-15,Kishoreganj,Rice (coarse),KG,41.0
2022-05-15,Kishoreganj,Wheat flour,KG,44.0
2022-05-15,Manikganj,Rice (coarse),KG,52.6
2022-05-15,Manikganj,Wheat flour,KG,45.32
2022-05-15,Manikganj,Lentils (masur),KG,98.54
2022-05-15,Munshiganj,Wheat flour,KG,46.59
2022-05-15,Munshiganj,Lentils (masur),KG,102.1
2022-05-15,Narsingdi,Wheat flour,KG,44.32
2022-05-15,Rajbari,Wheat flour,KG,44.77
2022-05-15,Shariatpur,Rice (coarse),KG,44.2
2022-05-15,Shariatpur,Wheat flour,KG,43.0
2022-05-15,Tangail,Oil (palm),L,181.98
2022-05-15,Bagerhat,Rice (coarse),KG,41.3
2022-05-15,Bagerhat,Wheat flour,KG,41.83
2022-05-15,Bagerhat,Oil (palm),L,173.52
2022-05-15,Chuadanga,Rice (coarse),KG,43.0
2022-05-15,Chuadanga,Oil (palm),L,175.36
2022-05-15,Jessore,Rice (coarse),KG,46.67
2022-05-15,Jessore,Wheat flour,KG,44.23
2022-05-15,Jessore,Oil (palm),L,170.96
2022-05-15,Jessore,Lentils (masur),KG,101.15
2022-05-15,Jhenaidah,Rice (coarse),KG,41.15
2022-05-15,Khulna,Oil (palm),L,172.91
2022-05-15,Khulna,Lentils (masur),KG,99.62
2022-05-15,Kushtia,Oil (palm),L,167.46
2022-05-15,Magura,Rice (coarse),KG,42.5
2022-05-15,Magura,Oil (palm),L,165.68
2022-05-15,Meherpur,Rice (coarse),KG,41.0
2022-05-15,Narail,Rice (coarse),KG,44.5
2022-05-15,Narail,Wheat flour,KG,44.13
2022-05-15,Narail,Oil (palm),L,174.66
2022-05-15,Satkhira,Rice (coarse),KG,44.5
2022-05-15,Satkhira,Wheat flour,KG,41.27
2022-05-15,Jamalpur,Lentils (masur),KG,103.14
2022-05-15,Netrakona,Oil (palm),L,171.98
2022-05-15,Netrakona,Lentils (masur),KG,103.78
2022-05-15,Sherpur,Wheat flour,KG,45.58
2022-05-15,Sherpur,Oil (palm),L,173.17
2022-05-15,Sherpur,Lentils (masur),KG,106.03
2022-05-15,Bogra,Rice (coarse),KG,41.0
2022-05-15,Bogra,Oil (palm),L,165.24
2022-05-15,Joypurhat,Oil (palm),L,173.24
2022-05-15,Naogaon,Rice (coarse),KG,45.5
2022-05-15,Naogaon,Wheat flour,KG,42.92
2022-05-15,Naogaon,Oil (palm),L,174.28
2022-05-15,Natore,Oil (palm),L,165.59
2022-05-15,Nawabganj,Lentils (masur),KG,95.78
2022-05-15,Pabna,Wheat flour,KG,39.63
2022-05-15,Pabna,Oil (palm),L,167.38
2022-05-15,Rajshahi,Rice (coarse),KG,44.5
2022-05-15,Rajshahi,Wheat flour,KG,43.2
2022-05-15,Rajshahi,Oil (palm),L,163.31
2022-05-15,Sirajganj,Rice (coarse),KG,41.97
2022-05-15,Dinajpur,Rice (coarse),KG,39.74
2022-05-15,Dinajpur,Oil (palm),L,161.06
2022-05-15,Kurigram,Rice (coarse),KG,43.0
2022-05-15,Kurigram,Wheat flour,KG,47.5
2022-05-15,Kurigram,Oil (palm),L,162.05
2022-05-15,Lalmonirhat,Rice (coarse),KG,40.0
2022-05-15,Lalmonirhat,Oil (palm),L,164.79
2022-05-15,Nilphamari,Wheat flour,KG,41.64
2022-05-15,Panchagarh,Oil (palm),L,174.59
2022-05-15,Rangpur,Rice (coarse),KG,46.4
2022-05-15,Rangpur,Wheat flour,KG,41.94
2022-05-15,Thakurgaon,Rice (coarse),KG,44.5
2022-05-15,Thakurgaon,Wheat flour,KG,42.34
2022-05-15,Thakurgaon,Oil (palm),L,164.39
2022-05-15,Thakurgaon,Lentils (masur),KG,96.54
2022-05-15,Habiganj,Wheat flour,KG,44.9
2022-05-15,Habiganj,Oil (palm),L,177.19
2022-05-15,Maulvibazar,Rice (coarse),KG,41.5
2022-05-15,Maulvibazar,Wheat flour,KG,41.9
2022-05-15,Maulvibazar,Oil (palm),L,162.85
2022-05-15,Sunamganj,Rice (coarse),KG,41.0
2022-05-15,Sunamganj,Wheat flour,KG,47.5
2022-05-15,Sunamganj,Oil (palm),L,162.72
2022-05-15,Sunamganj,Lentils (masur),KG,102.5
2022-05-15,Sylhet,Wheat flour,KG,46.7
2022-05-15,Sylhet,Oil (palm),L,171.24
2022-05-15,Sylhet,Lentils (masur),KG,99.84
2022-06-15,Barguna,Oil (palm),L,175.78
2022-06-15,Barisal,Wheat flour,KG,45.46
2022-06-15,Bhola,Lentils (masur),KG,100.0
2022-06-15,Jhalokati,Wheat flour,KG,47.75
2022-06-15,Jhalokati,Lentils (masur),KG,106.35
2022-06-15,Jhalokati,Wheat flour,KG,50.91
2022-06-15,Jhalokati,Lentils (masur),KG,107.5
2022-06-15,Pirojpur,Wheat flour,KG,50.64
2022-06-15,Pirojpur,Oil (palm),L,160.67
2022-06-15,Bandarban,Wheat flour,KG,50.83
2022-06-15,Bandarban,Oil (palm),L,179.0
2022-06-15,Bandarban,Lentils (masur),KG,95.0
2022-06-15,Brahamanbaria,Wheat flour,KG,49.08
