date,location,commodity,price,rfh
2017-07,Chittagong,Oil (palm),73.91,390.5563
2017-07,Chittagong,Lentils (masur),88.69,390.5563
2017-07,Dhaka,Rice (coarse),41.98,182.74693333333332
2017-07,Dhaka,Wheat flour,31.08,182.74693333333332
2017-07,Dhaka,Oil (palm),73.3,182.74693333333332
2017-07,Dhaka,Lentils (masur),90.27,182.74693333333332
2017-07,Khulna,Wheat flour,30.9,215.696
2017-07,Khulna,Oil (palm),72.42,215.696
2017-07,Khulna,Lentils (masur),73.15,215.696
2017-07,Rajshahi,Wheat flour,29.51,223.6039333333333
2017-07,Rajshahi,Oil (palm),69.69,223.6039333333333
2017-07,Sylhet,Lentils (masur),98.5,296.5317333333333
2017-08,Barisal,Rice (coarse),39.54,164.34583333333333
2017-08,Barisal,Wheat flour,30.56,164.34583333333333
2017-08,Barisal,Oil (palm),72.38,164.34583333333333
2017-08,Barisal,Lentils (masur),72.31,164.34583333333333
2017-08,Chittagong,Rice (coarse),41.9,214.6181
2017-08,Chittagong,Wheat flour,31.0,214.6181
2017-08,Chittagong,Oil (palm),73.5,214.6181
2017-08,Chittagong,Lentils (masur),86.84,214.6181
2017-08,Dhaka,Rice (coarse),41.93,162.56173333333334
2017-08,Dhaka,Wheat flour,30.82,162.56173333333334
2017-08,Dhaka,Lentils (masur),76.8,162.56173333333334
2017-08,Khulna,Rice (coarse),39.77,125.18933333333332
2017-08,Khulna,Wheat flour,31.2,125.18933333333332
2017-08,Khulna,Oil (palm),71.73,125.18933333333332
2017-08,Khulna,Lentils (masur),69.23,125.18933333333332
2017-08,Rajshahi,Rice (coarse),41.2,111.17253333333332
2017-08,Rajshahi,Wheat flour,29.94,111.17253333333332
2017-08,Rajshahi,Oil (palm),69.58,111.17253333333332
2017-08,Rajshahi,Lentils (masur),74.53,111.17253333333332
2017-08,Sylhet,Rice (coarse),40.23,274.9312333333333
2017-08,Sylhet,Oil (palm),79.5,274.9312333333333
2017-08,Sylhet,Lentils (masur),71.64,274.9312333333333
2017-09,Barisal,Rice (coarse),43.65,107.37916666666666
2017-09,Barisal,Wheat flour,32.3,107.37916666666666
2017-09,Barisal,Lentils (masur),70.62,107.37916666666666
2017-09,Chittagong,Wheat flour,31.57,103.75716666666666
2017-09,Chittagong,Oil (palm),74.21,103.75716666666666
2017-09,Chittagong,Lentils (masur),78.29,103.75716666666666
2017-09,Dhaka,Wheat flour,28.25,123.78393333333334
2017-09,Dhaka,Rice (coarse),25.73,123.78393333333334
2017-09,Dhaka,Wheat flour,32.03,123.78393333333334
2017-09,Dhaka,Oil (palm),74.48,123.78393333333334
2017-09,Dhaka,Lentils (masur),75.74,123.78393333333334
2017-09,Khulna,Rice (coarse),23.61,75.09866666666666
2017-09,Khulna,Wheat flour,32.68,75.09866666666666
2017-09,Khulna,Oil (palm),72.3,75.09866666666666
2017-09,Rajshahi,Rice (coarse),25.32,75.34116666666667
2017-09,Rajshahi,Wheat flour,31.56,75.34116666666667
2017-09,Rajshahi,Oil (palm),70.36,75.34116666666667
2017-09,Rajshahi,Lentils (masur),73.37,75.34116666666667
2017-09,Sylhet,Rice (coarse),41.79,202.8386333333333
2017-09,Sylhet,Wheat flour,32.45,202.8386333333333
2017-09,Sylhet,Lentils (masur),72.02,202.8386333333333
2017-10,Barisal,Rice (coarse),41.98,143.32500000000002
2017-10,Barisal,Wheat flour,31.73,143.32500000000002
2017-10,Barisal,Oil (palm),74.84,143.32500000000002
2017-10,Barisal,Lentils (masur),69.02,143.32500000000002
2017-10,Chittagong,Rice (coarse),44.49,122.1744
2017-10,Chittagong,Wheat flour,33.06,122.1744
2017-10,Chittagong,Oil (palm),74.69,122.1744
2017-10,Dhaka,Rice (coarse),25.73,154.06173333333334
2017-10,Dhaka,Wheat flour,32.45,154.06173333333334
2017-10,Dhaka,Oil (palm),74.37,154.06173333333334
2017-10,Dhaka,Lentils (masur),74.84,154.06173333333334
2017-10,Khulna,Wheat flour,33.16,143.432
2017-10,Khulna,Oil (palm),72.83,143.432
2017-10,Khulna,Lentils (masur),68.13,143.432
2017-10,Rajshahi,Rice (coarse),25.32,113.14506666666666
2017-10,Rajshahi,Wheat flour,31.91,113.14506666666666
2017-10,Rajshahi,Oil (palm),70.94,113.14506666666666
2017-10,Rajshahi,Lentils (masur),72.64,113.14506666666666
2017-10,Sylhet,Rice (coarse),41.09,173.62696666666668
2017-10,Sylhet,Wheat flour,32.7,173.62696666666668
2017-10,Sylhet,Oil (palm),75.0,173.62696666666668
2017-10,Sylhet,Lentils (masur),72.32,173.62696666666668
2017-11,Barisal,Wheat flour,31.0,10.008333333333333
2017-11,Chittagong,Rice (coarse),42.25,8.395100000000001
2017-11,Chittagong,Wheat flour,33.1,8.395100000000001
2017-11,Chittagong,Oil (palm),74.3,8.395100000000001
2017-11,Chittagong,Lentils (masur),77.0,8.395100000000001
2017-11,Dhaka,Wheat flour,28.5,6.716033333333333
2017-11,Dhaka,Rice (coarse),22.9,6.716033333333333
2017-11,Dhaka,Wheat flour,32.1,6.716033333333333
2017-11,Dhaka,Oil (palm),74.0,6.716033333333333
2017-11,Dhaka,Lentils (masur),73.0,6.716033333333333
2017-11,Khulna,Wheat flour,32.5,11.829333333333333
2017-11,Khulna,Oil (palm),71.3,11.829333333333333
2017-11,Khulna,Lentils (masur),66.0,11.829333333333333
2017-11,Rajshahi,Rice (coarse),24.5,3.5215666666666667
2017-11,Rajshahi,Wheat flour,32.3,3.5215666666666667
2017-11,Rajshahi,Oil (palm),70.0,3.5215666666666667
2017-11,Rajshahi,Lentils (masur),69.8,3.5215666666666667
2017-12,Barisal,Rice (coarse),43.83,12.325
2017-12,Barisal,Wheat flour,31.09,12.325
2017-12,Barisal,Oil (palm),76.48,12.325
2017-12,Chittagong,Wheat flour,30.05,16.331100000000003
2017-12,Chittagong,Lentils (masur),74.42,16.331100000000003
2017-12,Dhaka,Wheat flour,28.85,10.345666666666666
2017-12,Dhaka,Wheat flour,32.16,10.345666666666666
2017-12,Dhaka,Oil (palm),74.03,10.345666666666666
2017-12,Dhaka,Lentils (masur),72.0,10.345666666666666
2017-12,Khulna,Rice (coarse),40.63,7.205333333333333
2017-12,Khulna,Oil (palm),69.81,7.205333333333333
2017-12,Rajshahi,Rice (coarse),39.27,1.4117666666666666
2017-12,Rajshahi,Wheat flour,32.25,1.4117666666666666
2017-12,Rajshahi,Oil (palm),70.47,1.4117666666666666
2017-12,Rajshahi,Lentils (masur),67.26,1.4117666666666666
2017-12,Sylhet,Wheat flour,33.12,10.6746
2017-12,Sylhet,Oil (palm),76.25,10.6746
2018-01,Barisal,Rice (coarse),41.79,2.379166666666667
2018-01,Barisal,Oil (palm),75.67,2.379166666666667
2018-01,Barisal,Lentils (masur),66.03,2.379166666666667
2018-01,Chittagong,Rice (coarse),38.41,1.812366666666667
2018-01,Chittagong,Wheat flour,46.28,1.812366666666667
2018-01,Chittagong,Lentils (masur),70.67,1.812366666666667
2018-01,Dhaka,Rice (coarse),40.69,1.4753333333333334
2018-01,Dhaka,Wheat flour,32.54,1.4753333333333334
2018-01,Dhaka,Oil (palm),73.29,1.4753333333333334
2018-01,Dhaka,Lentils (masur),70.43,1.4753333333333334
2018-01,Khulna,Wheat flour,32.13,2.4293333333333336
2018-01,Khulna,Oil (palm),69.67,2.4293333333333336
2018-01,Khulna,Lentils (masur),60.38,2.4293333333333336
2018-01,Rajshahi,Rice (coarse),39.61,2.321533333333333
2018-01,Rajshahi,Wheat flour,32.15,2.321533333333333
2018-01,Rajshahi,Oil (palm),70.27,2.321533333333333
2018-01,Rajshahi,Lentils (masur),66.6,2.321533333333333
2018-01,Sylhet,Wheat flour,33.28,2.3227333333333333
2018-01,Sylhet,Oil (palm),76.25,2.3227333333333333
2018-01,Sylhet,Lentils (masur),69.91,2.3227333333333333
2018-02,Barisal,Wheat flour,31.64,5.045833333333333
2018-02,Barisal,Lentils (masur),66.47,5.045833333333333
2018-02,Chittagong,Wheat flour,46.81,3.1810333333333336
2018-02,Chittagong,Lentils (masur),69.56,3.1810333333333336
2018-02,Dhaka,Rice (coarse),40.44,5.851866666666666
2018-02,Dhaka,Wheat flour,32.36,5.851866666666666
2018-02,Dhaka,Oil (palm),73.68,5.851866666666666
2018-02,Dhaka,Lentils (masur),69.94,5.851866666666666
2018-02,Khulna,Wheat flour,31.97,5.549333333333333
2018-02,Khulna,Oil (palm),70.03,5.549333333333333
2018-02,Khulna,Lentils (masur),59.93,5.549333333333333
2018-02,Rajshahi,Wheat flour,31.7,3.1451333333333333
2018-02,Rajshahi,Lentils (masur),66.17,3.1451333333333333
2018-02,Sylhet,Wheat flour,33.16,7.333333333333333
2018-02,Sylhet,Lentils (masur),64.89,7.333333333333333
2018-03,Barisal,Rice (coarse),42.72,7.866666666666667
2018-03,Barisal,Wheat flour,31.62,7.866666666666667
2018-03,Barisal,Oil (palm),75.18,7.866666666666667
2018-03,Barisal,Lentils (masur),67.36,7.866666666666667
2018-03,Chittagong,Rice (coarse),38.52,8.216333333333333
2018-03,Chittagong,Wheat flour,46.62,8.216333333333333
2018-03,Dhaka,Rice (coarse),40.35,16.5
2018-03,Dhaka,Lentils (masur),69.23,16.5
2018-03,Khulna,Wheat flour,32.02,6.933333333333333
2018-03,Khulna,Oil (palm),71.28,6.933333333333333
2018-03,Rajshahi,Wheat flour,31.28,9.3294
2018-03,Rajshahi,Oil (palm),70.06,9.3294
2018-03,Rajshahi,Lentils (masur),66.17,9.3294
2018-03,Sylhet,Wheat flour,33.01,40.51323333333334
2018-03,Sylhet,Oil (palm),76.75,40.51323333333334
2018-03,Sylhet,Lentils (masur),65.42,40.51323333333334
2018-04,Barisal,Rice (coarse),41.25,52.525
2018-04,Barisal,Wheat flour,31.5,52.525
2018-04,Barisal,Lentils (masur),64.43,52.525
2018-04,Chittagong,Rice (coarse),37.16,38.8521
2018-04,Chittagong,Wheat flour,34.91,38.8521
2018-04,Chittagong,Lentils (masur),67.92,38.8521
2018-04,Dhaka,Rice (coarse),38.32,96.6852
2018-04,Dhaka,Wheat flour,32.02,96.6852
2018-04,Khulna,Rice (coarse),37.88,37.75733333333333
2018-04,Khulna,Wheat flour,32.04,37.75733333333333
2018-04,Khulna,Oil (palm),70.79,37.75733333333333
2018-04,Rajshahi,Oil (palm),69.8,40.0
2018-04,Rajshahi,Lentils (masur),65.87,40.0
2018-04,Sylhet,Wheat flour,33.12,76.2487
2018-04,Sylhet,Oil (palm),76.75,76.2487
2018-04,Sylhet,Lentils (masur),64.11,76.2487
2018-05,Barisal,Rice (coarse),39.8,94.00416666666668
2018-05,Barisal,Wheat flour,31.25,94.00416666666668
2018-05,Barisal,Oil (palm),75.05,94.00416666666668
2018-05,Barisal,Lentils (masur),63.92,94.00416666666668
2018-05,Chittagong,Rice (coarse),35.68,72.60926666666667
2018-05,Chittagong,Wheat flour,32.79,72.60926666666667
2018-05,Chittagong,Oil (palm),72.85,72.60926666666667
2018-05,Chittagong,Lentils (masur),66.65,72.60926666666667
2018-05,Dhaka,Wheat flour,26.7,143.05553333333333
2018-05,Dhaka,Wheat flour,32.01,143.05553333333333
2018-05,Dhaka,Oil (palm),73.8,143.05553333333333
2018-05,Dhaka,Lentils (masur),68.68,143.05553333333333
2018-05,Khulna,Rice (coarse),38.08,56.23466666666667
2018-05,Khulna,Wheat flour,31.84,56.23466666666667
2018-05,Khulna,Oil (palm),70.36,56.23466666666667
2018-05,Khulna,Lentils (masur),58.68,56.23466666666667
2018-05,Rajshahi,Rice (coarse),37.42,41.1804
2018-05,Rajshahi,Wheat flour,31.05,41.1804
2018-05,Rajshahi,Oil (palm),69.64,41.1804
2018-05,Rajshahi,Lentils (masur),66.3,41.1804
2018-05,Sylhet,Oil (palm),76.75,210.62173333333337
2018-05,Sylhet,Lentils (masur),59.07,210.62173333333337
2018-06,Barisal,Rice (coarse),39.0,117.42916666666667
2018-06,Barisal,Wheat flour,31.33,117.42916666666667
2018-06,Chittagong,Rice (coarse),38.53,241.8234
2018-06,Chittagong,Wheat flour,32.51,241.8234
2018-06,Chittagong,Oil (palm),72.39,241.8234
2018-06,Dhaka,Wheat flour,32.13,87.77776666666666
2018-06,Dhaka,Oil (palm),73.83,87.77776666666666
2018-06,Khulna,Wheat flour,31.93,102.272
2018-06,Khulna,Lentils (masur),58.5,102.272
2018-06,Rajshahi,Rice (coarse),36.57,48.113733333333336
2018-06,Rajshahi,Wheat flour,30.83,48.113733333333336
2018-06,Rajshahi,Oil (palm),68.79,48.113733333333336
2018-06,Rajshahi,Lentils (masur),62.62,48.113733333333336
2018-06,Sylhet,Rice (coarse),34.48,218.73546666666667
2018-06,Sylhet,Wheat flour,33.12,218.73546666666667
2018-06,Sylhet,Oil (palm),76.75,218.73546666666667
2018-06,Sylhet,Lentils (masur),59.53,218.73546666666667
2018-07,Barisal,Rice (coarse),40.02,195.23333333333332
2018-07,Barisal,Wheat flour,31.45,195.23333333333332
2018-07,Barisal,Oil (palm),74.93,195.23333333333332
2018-07,Barisal,Lentils (masur),62.17,195.23333333333332
2018-07,Chittagong,Rice (coarse),39.23,272.1214
2018-07,Chittagong,Wheat flour,32.41,272.1214
2018-07,Chittagong,Oil (palm),72.08,272.1214
2018-07,Chittagong,Lentils (masur),64.13,272.1214
2018-07,Dhaka,Wheat flour,26.3,145.66666666666666
2018-07,Dhaka,Wheat flour,32.06,145.66666666666666
2018-07,Khulna,Rice (coarse),37.56,126.36266666666666
2018-07,Khulna,Wheat flour,31.98,126.36266666666666
2018-07,Khulna,Lentils (masur),58.77,126.36266666666666
2018-07,Rajshahi,Wheat flour,30.83,133.9294
2018-07,Rajshahi,Oil (palm),67.6,133.9294
2018-07,Sylhet,Rice (coarse),34.88,192.8201
2018-07,Sylhet,Wheat flour,33.12,192.8201
2018-07,Sylhet,Oil (palm),76.75,192.8201
2018-07,Sylhet,Lentils (masur),61.46,192.8201
2018-08,Barisal,Rice (coarse),39.93,74.02916666666667
2018-08,Barisal,Wheat flour,31.21,74.02916666666667
2018-08,Barisal,Oil (palm),74.09,74.02916666666667
2018-08,Barisal,Lentils (masur),63.29,74.02916666666667
2018-08,Chittagong,Rice (coarse),36.17,125.51653333333331
2018-08,Chittagong,Wheat flour,32.34,125.51653333333331
2018-08,Chittagong,Oil (palm),70.49,125.51653333333331
2018-08,Chittagong,Lentils (masur),61.17,125.51653333333331
2018-08,Dhaka,Wheat flour,26.5,63.37656666666667
2018-08,Dhaka,Rice (coarse),38.87,63.37656666666667
2018-08,Dhaka,Wheat flour,31.98,63.37656666666667
2018-08,Dhaka,Lentils (masur),63.42,63.37656666666667
2018-08,Khulna,Rice (coarse),37.1,66.13866666666667
2018-08,Khulna,Wheat flour,32.02,66.13866666666667
2018-08,Khulna,Lentils (masur),67.09,66.13866666666667
2018-08,Rajshahi,Rice (coarse),35.84,57.82353333333333
2018-08,Rajshahi,Wheat flour,30.74,57.82353333333333
2018-08,Rajshahi,Oil (palm),65.62,57.82353333333333
2018-08,Sylhet,Rice (coarse),35.25,175.34393333333333
2018-08,Sylhet,Wheat flour,33.12,175.34393333333333
2018-08,Sylhet,Oil (palm),76.75,175.34393333333333
2018-08,Sylhet,Lentils (masur),61.17,175.34393333333333
2018-09,Barisal,Rice (coarse),39.22,51.85416666666666
2018-09,Barisal,Oil (palm),73.26,51.85416666666666
2018-09,Barisal,Lentils (masur),62.17,51.85416666666666
2018-09,Chittagong,Rice (coarse),35.94,59.54966666666667
2018-09,Chittagong,Wheat flour,32.59,59.54966666666667
2018-09,Chittagong,Oil (palm),69.65,59.54966666666667
2018-09,Chittagong,Lentils (masur),61.95,59.54966666666667
2018-09,Dhaka,Wheat flour,27.1,56.5
2018-09,Dhaka,Wheat flour,32.31,56.5
2018-09,Dhaka,Lentils (masur),62.1,56.5
2018-09,Khulna,Rice (coarse),36.52,54.472
2018-09,Khulna,Wheat flour,32.13,54.472
2018-09,Khulna,Oil (palm),68.45,54.472
2018-09,Khulna,Lentils (masur),57.83,54.472
2018-09,Rajshahi,Rice (coarse),35.3,43.9059
2018-09,Rajshahi,Wheat flour,31.95,43.9059
2018-09,Rajshahi,Oil (palm),63.82,43.9059
2018-09,Rajshahi,Lentils (masur),62.53,43.9059
2018-09,Sylhet,Rice (coarse),34.66,132.92593333333332
2018-09,Sylhet,Wheat flour,33.12,132.92593333333332
2018-09,Sylhet,Oil (palm),76.75,132.92593333333332
2018-09,Sylhet,Lentils (masur),54.5,132.92593333333332
2018-10,Barisal,Rice (coarse),36.91,36.645833333333336
2018-10,Barisal,Wheat flour,32.02,36.645833333333336
2018-10,Barisal,Lentils (masur),62.17,36.645833333333336
2018-10,Chittagong,Rice (coarse),34.72,47.48566666666667
2018-10,Chittagong,Wheat flour,32.77,47.48566666666667
2018-10,Chittagong,Oil (palm),69.34,47.48566666666667
2018-10,Dhaka,Wheat flour,27.07,27.49383333333333
2018-10,Dhaka,Rice (coarse),37.29,27.49383333333333
2018-10,Dhaka,Wheat flour,32.37,27.49383333333333
2018-10,Dhaka,Lentils (masur),61.16,27.49383333333333
2018-10,Khulna,Rice (coarse),35.25,28.666666666666668
2018-10,Khulna,Lentils (masur),56.77,28.666666666666668
2018-10,Rajshahi,Rice (coarse),34.55,19.41173333333333
2018-10,Rajshahi,Wheat flour,32.08,19.41173333333333
2018-10,Rajshahi,Lentils (masur),60.75,19.41173333333333
2018-10,Sylhet,Rice (coarse),33.5,31.219566666666665
2018-10,Sylhet,Oil (palm),77.03,31.219566666666665
2018-10,Sylhet,Lentils (masur),54.39,31.219566666666665
2018-11,Barisal,Rice (coarse),36.21,5.55
2018-11,Barisal,Wheat flour,31.11,5.55
2018-11,Barisal,Oil (palm),69.6,5.55
2018-11,Chittagong,Rice (coarse),33.02,6.518766666666667
2018-11,Chittagong,Wheat flour,33.09,6.518766666666667
2018-11,Dhaka,Wheat flour,26.86,3.993833333333333
2018-11,Dhaka,Oil (palm),69.02,3.993833333333333
2018-11,Khulna,Rice (coarse),33.71,2.12
2018-11,Khulna,Wheat flour,32.1,2.12
2018-11,Khulna,Oil (palm),65.7,2.12
2018-11,Khulna,Lentils (masur),54.58,2.12
2018-11,Rajshahi,Rice (coarse),33.27,1.3960666666666668
2018-11,Rajshahi,Wheat flour,31.93,1.3960666666666668
2018-11,Rajshahi,Oil (palm),62.56,1.3960666666666668
2018-11,Sylhet,Rice (coarse),32.89,3.791
2018-11,Sylhet,Oil (palm),77.25,3.791
2018-11,Sylhet,Lentils (masur),56.75,3.791
2018-12,Barisal,Wheat flour,32.09,2.2041666666666666
2018-12,Barisal,Oil (palm),69.14,2.2041666666666666
2018-12,Chittagong,Wheat flour,32.8,5.0949333333333335
2018-12,Chittagong,Oil (palm),67.77,5.0949333333333335
2018-12,Chittagong,Lentils (masur),60.25,5.0949333333333335
2018-12,Dhaka,Wheat flour,29.36,2.8457000000000003
2018-12,Dhaka,Wheat flour,32.33,2.8457000000000003
2018-12,Dhaka,Oil (palm),67.47,2.8457000000000003
2018-12,Khulna,Wheat flour,32.16,1.5759999999999998
2018-12,Rajshahi,Rice (coarse),30.63,1.0901666666666667
2018-12,Rajshahi,Wheat flour,32.03,1.0901666666666667
2018-12,Rajshahi,Oil (palm),60.74,1.0901666666666667
2018-12,Rajshahi,Lentils (masur),55.7,1.0901666666666667
2018-12,Sylhet,Wheat flour,32.91,6.8016000000000005
2018-12,Sylhet,Oil (palm),76.99,6.8016000000000005
2018-12,Sylhet,Lentils (masur),57.8,6.8016000000000005
2019-01,Barisal,Rice (coarse),31.0,1.9583333333333333
2019-01,Barisal,Wheat flour,34.07,1.9583333333333333
2019-01,Barisal,Lentils (masur),59.0,1.9583333333333333
2019-01,Chittagong,Rice (coarse),33.0,1.5761666666666667
2019-01,Chittagong,Wheat flour,32.88,1.5761666666666667
2019-01,Dhaka,Wheat flour,28.48,1.1111333333333333
2019-01,Dhaka,Wheat flour,32.72,1.1111333333333333
2019-01,Dhaka,Oil (palm),67.09,1.1111333333333333
2019-01,Dhaka,Lentils (masur),60.12,1.1111333333333333
2019-01,Khulna,Rice (coarse),30.85,1.8373333333333333
2019-01,Khulna,Wheat flour,32.3,1.8373333333333333
2019-01,Khulna,Oil (palm),63.7,1.8373333333333333
2019-01,Khulna,Lentils (masur),55.27,1.8373333333333333
2019-01,Rajshahi,Lentils (masur),55.88,2.6862666666666666
2019-01,Sylhet,Wheat flour,33.29,1.1375333333333335
2019-01,Sylhet,Lentils (masur),64.5,1.1375333333333335
2019-02,Barisal,Wheat flour,32.13,15.254166666666668
2019-02,Barisal,Lentils (masur),60.16,15.254166666666668
2019-02,Chittagong,Rice (coarse),33.0,7.792499999999999
2019-02,Chittagong,Wheat flour,32.85,7.792499999999999
2019-02,Chittagong,Oil (palm),68.88,7.792499999999999
2019-02,Chittagong,Lentils (masur),61.95,7.792499999999999
2019-02,Dhaka,Rice (coarse),31.71,13.7963
2019-02,Dhaka,Wheat flour,32.72,13.7963
2019-02,Dhaka,Oil (palm),67.99,13.7963
2019-02,Dhaka,Lentils (masur),62.02,13.7963
2019-02,Khulna,Rice (coarse),29.13,18.84
2019-02,Khulna,Wheat flour,32.69,18.84
2019-02,Khulna,Oil (palm),63.87,18.84
2019-02,Khulna,Lentils (masur),56.8,18.84
2019-02,Rajshahi,Rice (coarse),29.71,6.250966666666667
2019-02,Rajshahi,Wheat flour,31.6,6.250966666666667
2019-02,Rajshahi,Oil (palm),62.73,6.250966666666667
2019-02,Rajshahi,Lentils (masur),56.51,6.250966666666667
2019-02,Sylhet,Wheat flour,33.33,11.584633333333334
2019-02,Sylhet,Oil (palm),68.75,11.584633333333334
2019-03,Barisal,Wheat flour,32.21,24.791666666666668
2019-03,Barisal,Lentils (masur),59.0,24.791666666666668
2019-03,Chittagong,Rice (coarse),33.0,15.286966666666666
2019-03,Chittagong,Wheat flour,32.77,15.286966666666666
2019-03,Chittagong,Lentils (masur),61.0,15.286966666666666
2019-03,Dhaka,Wheat flour,32.73,32.41976666666667
2019-03,Dhaka,Lentils (masur),60.9,32.41976666666667
2019-03,Khulna,Rice (coarse),28.94,20.714666666666663
2019-03,Khulna,Oil (palm),62.92,20.714666666666663
2019-03,Khulna,Lentils (masur),56.71,20.714666666666663
2019-03,Rajshahi,Rice (coarse),28.4,13.396066666666668
2019-03,Rajshahi,Oil (palm),61.33,13.396066666666668
2019-03,Rajshahi,Lentils (masur),57.11,13.396066666666668
2019-03,Sylhet,Wheat flour,33.33,30.03173333333333
2019-03,Sylhet,Oil (palm),68.75,30.03173333333333
2019-04,Barisal,Rice (coarse),31.0,55.30416666666667
2019-04,Barisal,Wheat flour,34.74,55.30416666666667
2019-04,Barisal,Lentils (masur),57.44,55.30416666666667
2019-04,Chittagong,Wheat flour,32.68,28.110366666666664
2019-04,Chittagong,Oil (palm),68.44,28.110366666666664
2019-04,Chittagong,Lentils (masur),60.17,28.110366666666664
2019-04,Dhaka,Wheat flour,32.69,80.64813333333333
2019-04,Dhaka,Lentils (masur),61.38,80.64813333333333
2019-04,Khulna,Wheat flour,32.15,32.78666666666667
2019-04,Khulna,Oil (palm),62.0,32.78666666666667
2019-04,Rajshahi,Rice (coarse),27.69,24.349
2019-04,Rajshahi,Wheat flour,31.58,24.349
2019-04,Sylhet,Oil (palm),69.16,141.582
2019-04,Sylhet,Lentils (masur),68.87,141.582
2019-05,Barisal,Rice (coarse),31.0,62.69166666666666
2019-05,Barisal,Wheat flour,32.44,62.69166666666666
2019-05,Barisal,Lentils (masur),57.58,62.69166666666666
2019-05,Chittagong,Rice (coarse),33.0,47.72623333333333
2019-05,Chittagong,Wheat flour,32.72,47.72623333333333
2019-05,Chittagong,Oil (palm),66.86,47.72623333333333
2019-05,Dhaka,Wheat flour,26.91,106.96296666666666
2019-05,Dhaka,Wheat flour,32.82,106.96296666666666
2019-05,Dhaka,Oil (palm),65.88,106.96296666666666
2019-05,Dhaka,Lentils (masur),62.44,106.96296666666666
2019-05,Khulna,Rice (coarse),28.25,47.842666666666666
2019-05,Khulna,Wheat flour,31.76,47.842666666666666
2019-05,Khulna,Oil (palm),63.44,47.842666666666666
2019-05,Khulna,Lentils (masur),57.09,47.842666666666666
2019-05,Rajshahi,Rice (coarse),28.07,50.15683333333333
2019-05,Rajshahi,Wheat flour,31.51,50.15683333333333
2019-05,Rajshahi,Oil (palm),58.68,50.15683333333333
